x,y,z
292736,94751,5
292697,94750,5
292672,94752,5
292644,94759,5
292629,94744,5
292622,94775,5
292602,94795,5
292599,94822,5
292541,94821,5
292577,94827,5
292597,94847,5
292620,94865,5
292634,94896,5
292645,94918,5
292616,94932,5
293820,92165,5
293839,92168,5
293880,92152,5
293920,92150,5
293956,92135,5
293998,92131,5
294026,92160,5
294042,92193,5
290063,93596,5
290045,93572,5
290016,93569,5
289998,93582,5
290127,93590,6
290115,93558,6
290067,93560,6
290138,93566,6
290162,93559,5
290188,93567,5
290208,93580,6
290227,93586,6
292255,92006,5
292253,92032,6
292265,92050,6
292279,92076,5
292327,92042,5
292309,92020,5
292289,91999,5
294047,94445,6
294214,94291,6
294032,94428,6
294195,94303,6
294189,94289,6
294019,94440,5
294002,94451,5
293972,94434,5
290559,91709,6
290597,91753,6
290626,91798,6
290666,91829,6
290702,91866,6
290732,91858,6
290762,91836,5
290794,91817,5
290739,91902,5
290706,91911,5
290697,92010,6
290705,92058,6
290697,92100,6
292030,91685,5
292036,91701,5
292496,94948,6
292470,94955,6
292473,94924,6
292456,94907,6
292463,94881,6
291259,90104,5
291219,90054,6
291290,90022,5
290793,93067,5
290826,93065,5
290853,93056,5
290859,93079,5
294007,94484,5
293975,94454,5
293943,94435,5
293927,94476,5
293953,94491,5
293972,94507,5
293981,94482,5
294178,94090,5
294147,94116,5
294119,94150,5
294102,94171,5
294079,94200,5
294059,94226,5
291600,90478,5
291578,90465,6
291556,90449,6
291552,90415,5
291557,90378,6
291550,90346,5
291546,90321,5
291541,90289,6
291529,90265,5
291519,90237,5
291504,90214,6
291488,90157,5
291475,90125,5
293931,90332,6
293935,90303,6
293951,90279,5
293984,90177,5
293632,90908,5
293609,90894,6
293595,90876,5
293581,90859,5
293567,90840,5
293549,90817,5
293538,90798,5
293519,90812,5
293494,90794,5
293489,90772,5
293485,90752,5
293472,90733,5
295233,91645,5
295252,91663,5
293643,91072,6
293662,91107,6
293728,91192,6
293758,91229,6
293804,91273,6
293505,93956,6
293539,93957,5
293569,93958,5
293603,93959,6
293589,93948,5
293633,93961,6
293665,93962,5
293679,93937,5
293693,93962,5
293720,93973,5
293754,93963,5
293778,93965,5
293804,93965,5
293830,93970,5
294158,94336,5
291962,91627,5
291984,91626,5
291992,91598,5
291996,91569,5
296400,93928,5
296368,93921,5
296343,93922,5
296311,93924,5
296282,93928,5
296257,93935,5
296258,93911,5
293309,93465,5
293332,93459,6
293365,93471,5
293404,93466,6
293444,93471,6
293480,93485,6
293516,93489,6
293550,93483,6
293605,93487,6
293629,93497,5
293659,93490,6
293692,93493,6
293721,93503,5
293767,93497,6
293801,93500,6
293835,93515,5
293878,93513,5
293917,93528,5
293960,93536,6
293994,93519,5
293335,93498,5
293322,93529,5
293325,93565,5
293317,93601,5
293414,92658,5
293483,92692,5
292212,93303,5
292201,93322,5
292197,93355,5
292193,93380,5
292136,89756,5
292146,89786,5
292198,89779,5
290553,93594,6
292920,94259,6
293474,93515,5
293462,93553,5
294178,90625,5
291555,92676,5
291455,92631,5
291476,92654,5
291490,92677,5
291473,92731,6
291523,92707,5
292294,93223,5
292333,93215,5
294992,92904,5
294966,92893,5
292075,92802,6
291606,90013,5
291546,90049,5
291578,90045,5
291606,90039,5
291620,90067,5
291629,90091,5
290557,91786,6
290477,91834,6
290439,91861,6
290539,91887,5
289977,91978,5
289984,91998,5
289992,92022,5
290002,92082,5
290039,92092,5
290034,92118,5
290002,92106,5
290003,92134,5
290003,92164,5
290002,92196,5
290000,92225,5
289999,92255,5
289998,92284,5
291660,92668,5
291682,92653,5
291695,92642,5
291709,92632,5
291711,92624,5
291177,92024,5
291154,92017,5
291126,91982,5
292158,92853,6
292138,92841,5
292107,92829,5
292115,92850,5
293998,92653,5
294002,92618,5
294002,92579,5
294014,92549,5
294017,92524,6
293006,94982,5
293016,94954,5
291073,90921,6
291055,90955,5
291035,90960,5
291079,90974,5
291094,90996,5
291121,91008,5
291156,90992,5
291131,91022,5
291112,91045,5
291097,91063,5
291078,91068,5
291054,91051,5
291038,91025,5
291053,90996,5
291065,90981,5
291096,90909,6
291122,90888,6
290735,92171,6
290698,92160,6
290661,92129,6
290615,92112,6
290581,92082,6
290556,92120,6
290539,92155,5
290533,92065,6
290500,92036,6
290469,92035,6
290415,92084,5
290440,92033,6
290472,91998,6
290441,91998,6
290393,91984,6
290422,91934,5
290366,91957,6
295134,89253,6
294436,92705,5
294418,92684,6
294395,92633,6
293875,92718,5
293867,92749,5
293874,92710,5
293819,92414,6
293829,92439,6
293810,92460,5
293810,92500,6
293807,92524,6
293793,92534,6
293805,92545,6
293793,92554,6
293792,92590,6
294465,94320,6
294483,94298,6
294461,94287,6
294461,94267,6
294442,94277,6
294425,94264,6
294415,94279,5
292072,93083,5
292231,92935,5
292209,92973,5
291869,92856,5
291847,92822,5
291824,92792,5
291827,92791,5
291797,92766,5
291783,92736,6
290589,92999,5
290560,92988,5
290525,92990,5
290492,92978,5
290457,92980,5
290427,92969,5
296253,94337,5
296245,94380,5
291374,89837,5
291346,89819,5
291334,89796,6
291318,89827,6
291293,89847,6
290524,91849,6
290561,91907,5
290588,91896,5
290623,91875,5
290604,91862,5
290643,91864,5
293760,92500,5
296407,94270,5
296371,94263,6
296374,94298,5
296344,94256,5
296346,94227,5
296359,94205,5
296385,94213,5
296329,94221,5
296299,94220,5
291396,92110,5
291371,92094,5
291352,92078,5
291239,92231,6
291196,92251,6
290997,92315,6
290787,92370,6
291275,92246,6
290825,93335,5
290842,93342,5
290826,93358,5
290857,93357,5
290821,93380,5
290871,93373,5
290826,93406,5
290885,93389,5
290844,93428,5
290858,93446,5
290882,93429,5
290897,93423,5
290846,93454,5
290857,93460,5
290859,93486,5
290869,93505,5
290886,93493,5
290903,93499,5
290915,93487,5
291759,91223,5
291773,91204,5
291784,91221,5
291805,91240,5
291835,91247,5
291860,91236,5
291856,91217,5
292311,93117,5
292303,93137,5
292313,93162,5
292292,93190,5
296426,94076,5
296444,94058,5
296446,94033,5
296462,93999,6
296453,93953,5
295014,90343,5
295064,90324,5
295107,90332,6
295145,90353,5
295186,90362,6
295225,90367,5
295261,90363,5
295303,90370,5
295364,90372,5
295410,90364,5
295459,90341,5
295509,90340,5
295559,90353,5
295601,90349,5
295647,90371,6
295695,90380,5
295738,90401,5
295907,90495,6
295931,90515,6
295947,90515,6
295954,90528,6
295981,90541,6
296134,90622,5
296191,90654,6
296225,90681,6
295934,90526,6
295896,90522,6
295896,90535,6
295922,90544,6
295957,90559,6
295989,90583,6
295983,90599,6
295998,90597,6
293087,93892,6
291062,91704,5
291099,91689,5
291115,91664,5
291129,91637,5
291151,91593,5
291165,91544,5
296791,94345,5
296768,94394,5
296752,94441,5
296727,94467,5
290642,91533,5
290649,91511,6
292658,94363,5
292658,94434,5
292658,94396,5
292625,94400,5
292594,94417,5
292592,94449,5
292579,94474,5
292554,94494,5
295036,93935,5
295030,93962,5
295003,93969,5
294999,93991,5
295020,93981,5
295026,93998,5
292068,92379,5
292080,92401,5
290475,93432,5
290460,93427,5
290468,93400,5
290444,93398,5
290485,93410,5
290485,93383,5
290487,93359,5
290470,93359,5
293854,93404,5
293869,93361,5
293868,93311,5
296639,94734,6
296613,94751,6
296577,94766,6
296560,94783,5
296530,94809,6
296503,94833,5
296489,94861,5
296467,94887,6
296429,94911,6
296402,94931,6
296380,94947,6
296350,94962,6
296309,94967,6
296279,94971,6
296249,94988,6
296207,94992,6
296173,95003,6
296135,95018,6
296104,95028,6
296071,95042,6
296036,95055,6
292808,92111,5
293314,93198,5
293345,93196,5
293376,93211,5
293408,93210,5
293441,93227,5
293477,93226,5
293508,93243,5
293548,93243,5
293581,93261,5
296617,94632,5
296655,94579,5
296674,94547,5
290963,91481,6
290930,91487,6
290894,91477,6
295274,91334,6
295247,91355,5
295267,91375,5
295275,91390,5
295242,91328,5
295219,91344,6
295185,91360,5
295140,91361,5
295107,91357,5
295071,91370,5
295047,91397,5
295046,91432,5
295041,91462,5
295060,91488,5
295097,91500,5
295116,91519,5
291930,92618,5
292816,93102,5
292410,92325,6
292443,92351,5
292477,92353,5
291469,93007,5
291446,92994,5
291423,92981,5
291411,92980,5
291394,92978,5
291375,92969,5
293813,92537,6
293840,92532,6
293848,92499,6
294108,94774,6
294089,94766,5
294073,94748,5
294047,94749,6
294022,94726,6
293990,94724,6
293966,94703,6
293936,94699,6
293920,94675,6
293882,94663,6
293854,94632,5
293151,92220,5
293177,92284,5
293184,92306,5
293201,92338,5
292425,93647,5
292703,94292,5
292741,94292,5
292488,93775,6
292494,93797,6
292502,93825,6
292510,93859,6
292516,93878,6
292525,93909,6
292535,93941,6
292545,93967,6
292559,94000,6
292571,94030,6
292584,94067,6
292594,94099,6
292604,94132,6
292614,94164,6
292629,94200,5
292643,94231,6
292657,94267,6
292664,94298,6
292671,94340,6
292675,94379,6
292678,94415,6
292677,94458,6
292673,94489,5
292669,94519,6
292664,94539,6
292655,94574,6
292644,94606,6
292632,94638,6
292616,94683,6
292594,94713,6
292605,94726,6
292567,94733,6
292531,94751,6
292496,94757,6
292470,94769,6
292450,94792,6
292423,94801,6
292426,94838,6
292424,94876,6
292433,94918,6
292436,94951,6
292436,94982,6
292434,95005,6
292421,95057,6
291843,92284,5
291843,92284,5
291843,92284,5
291843,92284,5
294263,94483,6
294279,94484,6
291580,91201,5
291562,91215,5
291553,91234,5
290103,91299,5
290050,91230,5
289998,91226,5
293251,94906,5
293243,94935,5
293227,94959,5
294364,91858,6
294385,91835,6
294421,91845,6
294438,91800,5
294448,91849,6
294456,91875,6
294475,91899,6
294469,91934,6
294455,91958,6
290288,93053,5
290257,93049,5
290226,93052,5
290173,93060,5
290115,93072,5
293911,93928,6
293889,93951,6
293868,93972,6
295855,93793,6
295835,93862,5
295806,93931,5
295970,94082,5
295957,94072,6
295941,94066,6
295918,94057,6
295898,94049,6
295880,94040,6
295538,94021,6
295559,94040,6
295591,94046,6
295628,94069,6
291267,91287,5
291226,91301,5
291378,91290,5
291333,91298,6
291297,91310,5
296414,94145,6
296426,94116,5
296412,94092,5
296405,94060,6
296378,94039,5
296379,94010,6
296369,93989,5
296380,93952,6
296406,93956,5
296435,93955,5
296462,93930,6
296480,93904,6
296491,93870,6
296494,93830,5
296494,93793,6
296508,93761,6
296513,93725,6
296516,93677,5
296516,93640,6
296516,93605,6
296515,93567,6
296500,93539,6
296519,93309,5
296975,94348,6
295343,92897,6
295381,92882,5
295306,92896,5
295698,91624,5
295688,91598,5
295677,91577,5
295662,91550,5
295649,91530,5
295619,91518,5
296500,94242,5
296477,94338,5
296501,94349,5
296519,94323,5
296541,94297,5
291459,91119,5
291473,91115,5
289972,93739,5
289951,93726,5
292970,93020,5
292976,93000,5
293011,92981,5
293028,92956,5
293067,92939,5
293088,92913,5
293122,92899,5
293144,92871,5
293175,92857,5
292679,93516,6
292636,93520,5
292588,93516,5
292573,93523,6
292540,93492,5
292538,93534,5
292508,93504,5
292463,93518,5
291111,91649,5
291072,91640,6
291040,91610,6
291010,91605,6
292850,92206,5
292886,92198,5
290414,92157,6
290371,92158,6
291919,92374,6
291887,92353,6
291864,92325,6
291852,92314,5
291851,92291,6
291825,92259,5
294960,93906,5
289907,93685,5
289900,93658,5
293171,93862,5
293168,93870,5
293919,93869,6
293954,93866,6
293980,93872,6
293996,93859,6
294028,93856,6
293133,93878,5
293186,93876,5
293217,93876,6
293239,93876,5
293277,93877,6
293325,93878,6
293372,93879,6
293414,93880,6
293457,93882,6
293497,93883,6
293545,93884,6
293595,93884,6
293645,93883,6
293687,93903,6
293729,93885,6
293768,93886,6
293813,93887,6
293881,93909,6
291949,93837,6
291936,93800,6
291913,93759,6
291885,93721,6
291835,93675,6
291805,93655,6
291774,93640,6
291744,93628,6
291717,93621,6
291680,93615,6
291638,93613,6
291599,93612,6
291419,91443,5
291391,91462,5
291353,91464,6
291371,91500,5
291373,91534,5
291410,91514,5
291443,91512,5
291423,91479,5
291533,91451,5
291484,91456,5
291458,91475,5
291427,91600,5
291430,91570,5
291409,91540,5
291378,91446,5
291380,91419,5
291368,91382,5
291340,91502,5
293219,93596,5
293247,93615,5
293277,93614,5
293305,93630,5
293333,93637,5
293360,93641,5
293389,93635,5
293416,93648,5
293116,93396,5
293124,93381,5
291092,91806,6
291046,91770,5
291029,91808,5
291062,91808,6
291074,91847,5
292016,89520,5
292008,89489,5
292026,89462,5
295199,91288,5
295193,91250,5
295172,91223,6
295164,91190,6
295165,91155,6
295175,91123,6
295194,91094,6
295192,91063,6
295167,91042,6
295140,91029,6
295113,91015,6
295093,91000,6
295070,90979,6
295045,90956,6
295031,90941,6
295011,90917,6
294992,90893,6
294975,90873,6
294956,90850,6
294936,90825,6
294926,90809,6
294918,90786,6
294911,90760,6
294904,90734,6
294896,90709,6
294896,90709,6
294879,90697,6
294879,90697,6
294861,90684,6
295163,91196,6
294750,92132,5
294771,92166,5
294778,92132,6
294778,92116,6
294798,92105,5
294826,92094,5
294856,92075,5
294895,92072,5
294925,92081,5
294965,92081,5
295000,92069,5
295043,92074,6
295084,92060,6
295114,92046,6
295143,92030,5
295163,92007,5
295189,91985,5
295226,91961,5
295258,91942,5
295282,91940,6
295297,91932,6
295323,91926,6
295357,91914,6
295396,91903,6
295431,91894,6
295468,91885,6
295506,91873,6
295537,91863,6
295040,91682,6
295057,91717,5
295056,91749,5
295065,91786,5
295082,91820,5
295083,91858,5
295093,91881,5
295092,91913,5
295087,91950,5
295100,91975,5
295098,92006,6
292439,93218,5
291640,91708,6
291605,91727,5
291592,91726,5
291546,91680,5
291530,91644,5
291515,91564,5
291494,91529,5
291492,91489,5
291460,91424,5
291459,91387,5
291436,91349,5
291433,91309,5
291413,91276,5
291585,93086,5
291557,93121,6
291645,93087,5
291685,93092,5
293224,94855,5
293227,94884,5
293258,94882,5
293292,94879,5
295140,92464,5
295140,92443,5
291907,92323,5
291670,92298,5
292419,92046,5
292443,92047,5
292475,92061,5
292494,92078,5
292507,92102,5
292535,92113,5
292548,92136,5
292575,92145,6
292596,92160,5
292610,92172,5
292629,92192,5
292650,92212,6
292715,92305,5
292734,92298,5
292747,92301,5
292745,92283,5
292747,92260,5
292760,92276,5
292770,92269,5
292771,92320,5
292756,92321,5
292064,89815,5
292092,89839,5
292121,89860,5
292910,92407,5
292924,92445,5
292470,94505,5
292467,94474,5
292655,93126,6
292695,93156,6
290504,92464,6
289962,92770,6
289695,92957,5
290322,92502,5
290287,92488,5
290257,92510,5
290261,92544,5
290227,92543,5
290256,92579,5
290275,92616,5
290243,92611,5
290231,92655,5
291080,92114,5
291062,92127,5
293912,92411,5
293908,92443,5
293905,92477,5
293944,92481,5
293944,92443,5
293946,92416,5
291343,91612,5
291343,91577,6
291322,91547,5
291320,91508,5
291298,91472,5
291298,91438,5
291274,91396,6
291273,91360,5
293389,92785,5
293422,92807,5
293382,92751,5
293408,92762,5
293443,92785,5
293476,92801,5
293513,92807,5
293547,92786,5
293568,92739,5
293597,92707,5
296553,94019,5
296539,94047,5
296529,94077,5
296539,94101,5
296508,94046,5
296566,94048,5
296592,94058,5
296611,94058,5
296601,94091,5
296578,94111,5
295839,94476,5
295804,94479,5
295790,94493,5
295761,94486,5
295742,94476,5
295188,92644,5
295174,92678,5
295156,92712,5
295189,92737,5
295224,92720,5
295126,92726,5
291223,91499,5
291695,93051,6
291666,93036,6
291647,93011,5
291608,92990,5
291561,92948,5
294566,91759,5
294513,91700,5
292941,91434,5
292882,91384,5
292823,91380,5
292859,91345,5
292894,91317,5
292923,91284,5
292939,91242,5
292950,91193,5
292975,91168,5
292990,91142,5
293022,91123,5
293037,91096,5
290805,93699,5
290825,93686,5
290814,93720,5
290807,93748,5
290836,93771,5
290801,93778,5
296918,91219,5
291995,92155,5
292390,92058,5
292404,92069,5
292401,92092,5
292418,92108,5
292431,92130,5
292465,92135,5
292499,92128,5
292523,92132,5
294278,89702,5
294264,89733,5
294230,89747,5
293027,94742,5
293041,94710,5
293061,94682,5
293088,94659,5
293101,94627,5
293108,94590,5
293137,94594,5
293112,94564,5
293082,94539,5
293113,94530,5
293138,94516,5
293172,94521,5
293189,94546,5
293209,94563,5
293239,94576,5
293099,92117,5
293123,94063,5
293105,94094,5
293097,94128,5
293073,94150,5
293064,94185,5
293039,94213,5
293028,94250,5
293002,94277,5
292993,94315,5
292985,94345,5
293021,94359,5
292937,94453,6
292901,94452,5
292859,94451,5
292822,94450,5
292790,94449,5
292752,94448,5
292714,94447,5
293106,93946,5
293103,93916,6
293118,93968,5
293134,93975,5
293145,94003,5
293154,94025,5
293163,94046,5
293174,94078,5
293180,94109,5
293184,94139,6
293180,94178,6
293170,94198,5
293148,94208,6
293134,94225,6
293127,94250,5
293098,94270,6
293074,94299,6
293050,94332,6
293022,94388,6
292996,94429,6
292968,94462,6
292941,94473,5
292926,94489,5
292903,94508,5
292863,94537,5
